"title","wikibase_item","Studio"
"天外封鎖線","Q171193","studio = {{Plain list "
"你从未在此","Q27703176","studio = {{Plainlist"
"別有洞天","Q967018","studio = {{Plain list "
"武俠梁祝","Q2468872","studio = 天下電影製作有限公司<br />中國電影合作製片公司<br />西安美亞文化傳播有限公司 "
"醒獅 (電影)","Q4185422","studio = | distributor = 美亞娛樂 "
"邻家特工","Q847435","studio = [[狮门影业]]<br />[[相对论传媒]] "
"与梦露的一周","Q581859","studio = [[The Weinstein Company]]<br />[[BBC Films]]<br />LipSync Productions<br />Trademark Films "
"蝙蝠女孩 (電影)","Q109860581","studio = {{Plainlist"
"鼠來寶3","Q303678","studio = [[Fox 2000 Pictures]]<br />[[Regency Enterprises]]<br />[[Bagdasarian Productions"
"末日戰地","Q104241071","studio = {{Plainlist"
"我的章鱼老师","Q99372651","studio = [[Netflix]] "
"雙子神偷","Q4184548","studio = {{flagicon"
"一切尽失","Q2837490","studio = [[Zachary Quinto"
"謀殺似水年華","Q23013681","studio = | distributor = "
"失控·幽靈飛車","Q25206700","studio = Dreams of Dragons Pictures <br> action concept "
"旗鼓相当","Q3118162","studio = Gerber Pictures<br />Callahan Filmworks "
"一人有一點顏色","Q729794","studio = Larger Than Life Productions "
"恨 (1995年電影)","Q466101","studio = | distributor = [[Canal+]] "
"愛你愛到殺死你","Q61463912","studio = 天下電影製作有限公司 "
"魔劍少年","Q42048874","studio = {{Plainlist"
"天啟4騎士 (電影)","Q1578341","studio = {{Plainlist"
"風流軍醫俏護士","Q494085","studio = Aspen Productions<br>Ingo Preminger Productions "
"火线狙击","Q427386","studio = [[城堡石娱乐公司]] "
"奇異恩典 (電影)","Q456017","studio = {{Plainlist"
"费马的房间","Q1188348","studio = [[Notro Films]]<br />[[Bocaboca Producciones]] "
"誰在網路偷窺","Q151695","studio = [[頻道製片公司]]<br /> [[Working Title Films]]<br /> [[Working Title Films#WT2 Productions"
"陰魂嚇機3D","Q5223232","studio = {{tsl"
"天神魔煞","Q967683","studio = | distributor = Screen Gems<br />[[索尼影業]] "
"絕地鬥士","Q1078365","studio = {{le"
"大白鲨3","Q1199837","studio = {{plainlist"
"坏孩子的天空","Q670964","studio = {{Flagicon"
"小小的家","Q15689261","studio = | distributor = [[松竹]]<br>[[高先電影]]<br>傳影互動 "
"印度的女儿","Q19409509","studio = {{plainlist"
"長假 (公視人生劇展)","Q20062413","studio = 三群製作事業有限公司 "
"戀情告急","Q6691988","studio = 銀都機構有限公司<br>一百年電影有限公司<br>尚品電影有限公司 "
"再见夏天","Q65334257","studio = ES Pictures、INDIESTORY "
"美色殺人狂2","Q466533","studio = [[狮门娱乐]] "
"俏皮女學生","Q5653032","studio = [[珠城製片有限公司]]<br>[[麥當雄製作有限公司]] "
"极致追击","Q28797348","studio = Bliss Media<br>[[42 (company)"
"拜見岳父大人3","Q921985","studio = [[Relativity Media]]<br />[[TriBeCa Productions]] "
"养家之人","Q19862858","studio = {{Plainlist"
"約翰·葛里遜之造雨人","Q785351","studio = {{Plainlist"
"快乐的大脚2","Q816857","studio = Village Roadshow Pictures "
"恩德培行動 (電影)","Q30597828","studio = {{Plainlist"
"倒霉性爱，发狂黄片","Q105441000","studio = microFILM "
"暗黑天使","Q1166137","studio = {{plainlist"
"水滸傳之英雄本色","Q11130278","studio = 珠江電影製片公司<br>港影娛樂事業電影製作公司<br>中國電影合作製片公司 "
"王子復仇記 (電影)","Q1422824","studio = Nelson Entertainment<br>[[Icon Productions]] "
"文科恋曲","Q4137975","studio = Strategic Motion Ventures<br>BCDF Pictures<br>{{link-en"
"金爆內幕","Q20649346","studio = {{Plainlist"
"萌牛費迪南","Q18740903","studio = {{Plain list"
"放牛吃草","Q936194","studio = [[華特迪士尼影業]]<br/ >[[華特迪士尼動畫工作室"
"桥之彼端","Q64691760","studio = {{Plainlist"
"小羊肖恩大电影","Q15545272","studio = [[阿德曼動畫]] <!-- This isn't an American film, so please don't add the American release date. See [[WP:FILMDIST]]. -->"
"偷書賊 (電影)","Q14511981","studio = [[二十世紀福斯"
"夜驚魂 (電影)","Q110321409","studio = [[新藝城影業公司]] "
"全力扣殺","Q18922803","studio = [[852電影制作有限公司]]<br/>[[大名娛樂"
"克麗絲汀魅力","Q753449","studio = {{plainlist"
"流星語","Q2132193","studio = [[創意聯盟]] "
"豬殺令","Q86675328","studio = {{Plainlist"
"救命緝約","Q73549328","studio = {{Plainlist"
"香港小姐寫真",NA,"studio = [[大榮電影製作有限公司]] "
"哥哥的情人",NA,"studio = [[百嘉峰影業製作公司]]<br>[[中央電影事業股份有限公司]]<small>'''出品'''</small> "
"死亡日记 (1999年电影)","Q1423971","studio = {{Plainlist"
"推倒白宮的男人","Q25136232","studio = {{Plainlist"
"醜娃娃大冒險","Q56417123","studio = {{Plainlist"
"飢俄人妻","Q65131082","studio = | runtime = 82分鐘 "
"乡下人的悲歌 (电影)","Q65090738","studio = [[Imagine Entertainment]] "
"玩命追緝：貝克街大劫案","Q790071","studio = {{plainlist"
"汽车人总动员","Q20063663","studio = [[厦门蓝火焰影视公司]] "
"當我們「假」在一起","Q832456","studio = [[相對論傳媒]]<br />{{link-en"
"煎釀叄寶","Q6118941","studio = 中國星集團有限公司<br>一百年電影有限公司<br>中國電影合作製片公司<br>小馬歌製作室有限公司<br>中國電影集團公司 "
"威尼斯之女","Q187999","studio = {{Plainlist"
"史前巨鱷","Q1753661","studio = [[二十世紀福斯"
"無間行動","Q46223211","studio = {{Plainlist"
"激流四勇士","Q814778","studio = 埃爾默企業 "
"日以作夜","Q909816","studio = Les Films du Carrosse<br>PECF<br>Produzione Internazionale Cinematografica "
"美國派2","Q329127","studio = 行星影业 "
"鲸骑士","Q19393","studio = [[South Pacific Pictures]]<br />ApolloMedia<br />Pandora Films "
"飛虎雄心2之傲氣比天高","Q15913645","studio = [[最佳拍档有限公司]] "
"故園風雨後","Q1481423","studio = [[Granada Television]] "
"海洋之歌","Q17125101","studio = [[Cartoon Saloon]]<ref name=Variety>{{cite web"
"飛俠哥頓 (電影)","Q1427252","studio = {{Plainlist"
"墮落美少年","Q921510","studio = Alliance Films<br />UK Film Council<br />Ealing Studios "
"老娘也要當間諜","Q33256094","studio = [[Imagine Entertainment]] "
"宝莱坞机器人之恋","Q283490","studio = {{tsl"
"蝎子王2：勇士的崛起","Q1139072","studio = | distributor = [[环球影业]] "
"性书大亨","Q750077","studio = {{link-en"
"动物王国 (电影)","Q1144983","studio = [[Screen Australia]]<br />Porchlight Films<br />[[Film Victoria]]<br />[[New South Wales Film and Television Office"
"HERO (2015年電影)","Q20746204","studio = {{Plainlist"
"莫斯科陷落","Q24515019","studio = {{Plain list"
"大審判 (電影)","Q679373","studio = [[20世纪福克斯]] "
"追凶","Q7733133","studio = {{flagicon"
"賭彩黑名單","Q263460","studio = {{le"
"重返大荒野","Q105560479","studio = {{plainlist"
"這個男孩的生活","Q956250","studio = {{tsl"
"金法尤物2：白宮粉緊張","Q644969","studio = {{Plainlist"
"我，弗兰肯斯坦","Q2708907","studio = [[湖岸娛樂]]<br>Hopscotch Features "
"洛杉磯大逃亡","Q741026","studio = {{link-en"
"軍雞 (電影)","Q1165969","studio = {{flagicon"
"喜羊羊与灰太狼之牛气冲天","Q10923633","studio = [[上海文广新闻传媒集团]]<br>[[广东原创动力文化传播有限公司]]<br>[[北京优扬文化传媒有限公司]] "
"慈善星輝布公仔","Q550558","studio = Mandeville Films<br />The Muppets Studio "
"希区柯克 (电影)","Q247733","studio = {{link-en"
"哈姆雷特 (1948年电影)","Q27178","studio = [[Two Cities Films"
"蘇乞兒 (1993年電影)","Q5484678","studio = [[藝海影業公司]] "
"宿主 (電影)","Q552775","studio = {{tsl"
"佐杜洛夫斯基的沙丘","Q15052318","studio = City Film <br />[[Snowfort Pictures]] "
"火狐狸 (電影)","Q1418932","studio = [[Malpaso Productions]] "
"8級警戒","Q29832591","studio = Colony Pictures "
"安德烈·鲁布廖夫 (电影)","Q503046","studio = [[莫斯科电影制片厂]] "
"无畏上将高尔察克","Q358985","studio = | distributor = "
"印度之旅","Q1323132","studio = [[Thorn EMI]]<br>[[HBO]] "
"生活残骸","Q17062774","studio = [[Apatow Productions]] "
"與魔鬼共騎","Q669578","studio = [[环球影业]]<br />[[好机器公司]] "
"妈妈咪鸭","Q22674122","studio = 原力动画<ref>{{Cite web "
"开国大典 (电影)","Q21646179","studio = [[长春电影制片厂]] "
"行车记录仪 (恐怖片)","Q108830602","studio = {{Plainlist"
"天皇 (电影)","Q3724802","studio = Krasnoff Foster Productions<br>小伙子电影 "
"登堂入室","Q119526","studio = Mandarin Cinéma "
"气氛","Q23901473","studio = |editing = "
"色模","Q21405555","studio = | runtime = "
"遠離塵囂：珍愛相隨","Q15527055","studio = [[BBC電影]]<br>{{tsl"
"巨乳排球","Q5360162","studio = [[西村博光]] "
"扭轉未來","Q280186","studio = [[华特迪士尼影片]] "
"八級大地震：命懸一劫","Q56549297","studio = {{link-en"
"知音時間","Q56703347","studio = {{Plainlist"
"外太空的莫扎特",NA,"studio = | distributor = 出品：<br>北京壹同传奇影视文化有限公司<br>万达影视传媒有限公司<br>[[阿里巴巴影业]]（北京）有限公司<br>中国电影股份有限公司<br>上海电影（集团）有限公司<br>联合出品：<br>北京耐飞科技有限公司<br>新疆博纳润泽文化传媒有限公司<br>厦门金逸传媒有限公司<br>华文映像（北京）影业有限公司<br>北京微梦创科网络技术有限公司 "
"屍纏妖后","Q202982","studio = [[威秀電影]]<br/>NPV Entertainment<br/>Material Productions "
"保送入學","Q1325589","studio = {{le"
"失落的帝國：神秘的水晶","Q629833","studio = [[迪士尼卡通工作室]]<br />[[迪士尼电视动画公司]] "
"再見中國","Q5099594","studio = [[電影朝代公司]] "
"臨門湊一腳","Q569941","studio = {{Plainlist"
"超人III","Q528095","studio = Cantharus Productions N.V.<br />Dovemead Films "
"太空先鋒 (電影)","Q1197185","studio = [[拉德公司]] "
"最后的维加斯","Q866048","studio = Good Universe "
"上帝之子 (电影)","Q15137718","studio = [[Lightworkers Media]] "
"金錢怪獸","Q19363691","studio = {{Plainlist"
"纳粹追凶 (电影)","Q570004","studio = [[菲尼斯影片公司]] "
"带吸管的玛格丽塔","Q17113531","studio = {{tsl"
"綁票通緝令","Q752362","studio = [[正金石影業]]<ref name=afi>{{cite web"
"魔鬼末日","Q849656","studio = [[Beacon Pictures]] "
"絕地戰警4","Q31271357","studio = {{Plain list"
"父与女","Q1398034","studio = {{lang"
"呼啸山庄 (1939年电影)","Q1140611","studio = [[Samuel Goldwyn Productions]] "
"在某处","Q1338368","studio = [[American Zoetrope]] "
"熔岩 (2014年电影)","Q18002980","studio = {{plainlist"
"玻璃城堡 (電影)","Q25136225","studio = Gil Netter Productions "
"危牆狙擊","Q27964590","studio = {{Plainlist"
"沙堡","Q21528016","studio = {{Plainlist"
"年少輕狂 (電影)","Q39975","studio = {{lang"
"天地英雄","Q3174281","studio = {{plainlist "
"驅魔禁區","Q105952343","studio = {{Plainlist"
"銀幕大角頭","Q467076","studio = [[Apatow Productions]] "
"舞力重擊","Q24276071","studio = | distributor = [[Paladin]]([[美國]])<br>[[甲上娛樂]]([[台灣]])<ref>{{Cite web "
"护送钱斯","Q935173","studio = [[HBO電影]] "
"鬼乡","Q22972980","studio = Jo Entertainment "
"厄夢娃娃屋","Q47461221","studio = {{plainlist"
"勇者鬥惡龍 你的故事","Q63967614","studio = [[白組]] "
"皇家大賊","Q5216003","studio = [[邵氏兄弟"
"三人做世界",NA,"studio = [[德寶電影公司]] "
"鱷魚先生 (電影)","Q615254","studio = | distributor = {{Plainlist"
"北斋漫画 (电影)","Q1123507","studio = [[松竹]] "
"生吃 (电影)","Q21427355","studio = {{Plainlist"
"完美社區謀殺案","Q25646568","studio = {{Plainlist"
"逃出天堂島","Q59631393","studio = {{Plainlist"
"爱的初告白 (专辑)","Q190911","studio = {{Plainlist"
"爱在罗马","Q29658","studio = {{Plainlist"
"火药奶昔","Q65065068","studio = {{Plainlist"
"超人IV：寻求和平","Q1123006","studio = [[華納兄弟]]<br />[[The Cannon Group"
"之后","Q29388552","studio = Jeonwonsa Film Co. "
"不割席","Q105683911","studio = | runtime = 35分钟 "
"廟街皇后","Q7270635","studio = 映之道製作公司 "
"絕命尬車3：地獄之賽","Q3020730","studio = Moonlighting Films "
"黑勢力 (2015年電影)","Q16971610","studio = [[十字小溪影業]]<br />{{link-en"
"猛鬼1000","Q691788","studio = {{Plainlist"
"小偷阿星","Q10957780","studio = [[纬恺电影公司]] "
"托爾金傳","Q42689885","studio = {{Plainlist"
"离开梦幻岛","Q60795735","studio = Amos Pictures "
"失憶的總理大臣","Q56347854","studio = | distributor = "
"末世戰疫：鳴鳥檔案","Q97189755","studio = {{plainlist"
"等着你","Q20445337","studio = Soojak Film、Motive Lab、DCG Plus "
"戰略陰謀：失控任務","Q114418941","studio = [[目的地影業]] "
"六福喜事","Q15701905","studio = [[天馬電影有限公司]] "
"再造战士","Q640547","studio = {{plainlist"
"鹿魔","Q60737524","studio = {{Plainlist"
"小鬼當家：甜蜜之家","Q102046208","studio = [[二十世紀影業]]<br>Hutch Parker Entertainment "
"画框里的女人","Q19840323","studio = | distributor = {{tsl"
"恐怖大媽","Q55621609","studio = {{Plainlist"
"鲨海逃生","Q59631075","studio = The Fyzz Facility "
"花城 (電影)","Q115204738","studio = [[珠城製片有限公司]] "
"枯叶","Q113396073","studio = | distributor = The Match Factory "
"牛仔和外星人","Q725578","studio = [[夢工場]]<br />{{link-en"
"愛比戀更冷","Q84147","studio = Icon Productions "
"芭比之夢幻仙境","Q1174616","studio = {{link-en"
"瘋人院 (電影)","Q39071240","studio = {{Plainlist"
"奥丽华历险记","Q216929","studio = {{Plainlist"
"靈異女僕","Q65090892","studio = | genre = 電視劇原聲帶 "
"誓血五人组","Q62277203","studio = {{Plainlist"
"鬼作秀","Q744102","studio = {{plainlist"
"笑星撞地球 (電影)",NA,"studio = [[友禾電影製作有限公司]] "
"B咖戰警","Q376807","studio = [[哥倫比亞影業]]<ref name=afi>{{cite web"
"狂人皮埃罗","Q938851","studio = 乔治斯·德·博勒加德电影工作室 "
"肢解狂魔2","Q1166161","studio = [[頂峰娛樂]]<br />[[康斯坦丁影業]] "
"动物园长的夫人","Q21528262","studio = {{Plainlist"
"大紅狗克里弗 (電影)","Q65931068","studio = {{plainlist"
"勿下錯招","Q99796333","studio = [[華納兄弟]] "
"史努比 The Peanuts Movie","Q15982441","studio = [[藍天工作室]] "
"長髮公主芭比","Q30568","studio = {{link-en"
"法國大革命 (電影)","Q912557","studio = {{link-en"
"紐華克聖人","Q62115813","studio = [[新線影業]]<br />{{link-en"
"來去美國2","Q64069446","studio = {{Plainlist"
"暴走曼哈頓","Q58411015","studio = {{Plainlist"
"追殺代理人","Q115959669","studio = {{plainlist"
"死亡禁地 (電影)","Q466792","studio = [[迪諾·德·勞倫提斯"
"耶誕魔力響叮噹","Q107463341","studio = {{Plainlist"
"屠夫渡口 (電影)","Q109228976","studio = {{Plainlist"
"童黨 (電影)","Q107969477","studio = | distributor = [[銀都機構有限公司]] "
"暴戾夜","Q111170246","studio = [[87North製片公司]] "
"瑞士华庭","Q111944238","studio = {{Plainlist"
"二十二 (2017年电影)","Q37149707","studio = 四川光影深处文化传播有限公司<br />北京金天地影视文化传媒股份有限公司<br />北京派华文化发展有限公司<br />[[五洲传播中心]]<br />北京鑫海吉洋文化发展有限公司 "
"矮仔多情","Q4185501","studio = 天下影畫有限公司 "
"撞死了一只羊","Q56868186","studio = 澤東電影有限公司 "
"猫狗大战2","Q959335","studio = Village Roadshow Pictures "
"对头冤家","Q1781116","studio = Delphi Films<br />{{tsl"
"夜幕獵人","Q28970970","studio = {{Plainlist"
"算牌手","Q85806717","studio = {{Plainlist"
"大白鲨4","Q1199839","studio = | genre = 管弦乐 "
"情慾三重奏","Q3522995","studio = {{Plainlist"
"紧急迫降 (1999年电影)","Q15924397","studio = [[上海电影制片厂]] "
"深海之战","Q487482","studio = | distributor = "
"套利交易 (电影)","Q2698322","studio = Green Room Films<br />Treehouse Pictures<br />Artina Films "
"阿爾及爾之戰","Q784812","studio = Igor Film<br />Casbah Film "
"謎離藥謊","Q334763","studio = Endgame Entertainment "
"可能還愛你","Q55603751","studio = | distributor = [[Netflix]] "
"不惜一切 (电影)","Q590701","studio = [[Rank Organisation]] "
"一屋哨牙鬼","Q10863905","studio = 長宏影視香港公司<br>長宏影視股份有限公司 "
