"title","wikibase_item","Distributor"
"冬蔭功2","Q3010164","distributor = {{flagicon"
"愛情像母狗","Q474098","distributor = Nu Vision(墨西哥)<br />狮门(国际)<br /> Filmax International(西班牙) "
"我是布萊克","Q23823458","distributor = {{plainlist"
"終極救援","Q246086","distributor = {{le"
"证人 (1985年电影)","Q488041","distributor = [[派拉蒙影業]] "
"戀愛的天空",NA,"distributor = |released = {{flagicon"
"向政府說不","Q2620241","distributor = {{flagicon"
"錄到鬼3：姻屍錄","Q246391","distributor = | released = {{flagicon"
"一個美國人在巴黎 (電影)","Q747570","distributor = | released = {{film date"
"郎德海花园场景","Q267176","distributor = | released = {{Film date"
"美國刺客","Q26882523","distributor = [[獅門影視公司]] "
"辣手保姆","Q21528105","distributor = {{Plainlist"
"證人 (1993年電影)",NA,"distributor = 永高影片發行有限公司 "
"雙肥臨門","Q5299778","distributor = [[德寶電影公司]] "
"八月 (電影)","Q28416058","distributor = 爱奇艺影业（中国）<br/>安乐影片有限公司（香港） "
"星际旅行VI：未来之城","Q579757","distributor = [[派拉蒙电影公司]] "
"電視台風雲","Q572165","distributor = [[联合艺术家制片公司]] "
"天外魔花","Q45386","distributor = | released = 1956年2月5日 "
"维多利亚与阿卜杜勒","Q27701609","distributor = {{ubl"
"三少爺的劍 (電影)","Q1170559","distributor = {{BHKG}}：[[邵氏電影"
"設拉子的九月","Q18153900","distributor = {{le"
"致命突擊隊","Q521094","distributor = [[哥倫比亞影業]] "
"希望温泉","Q327214","distributor = [[哥倫比亞電影公司]] "
"大海啸之鲨口逃生","Q970746","distributor = [[派拉蒙電影]] "
"女侍情緣","Q1380376","distributor = [[福斯探照灯影业]] "
"慾謀","Q487271","distributor = [[福斯探照燈影業]] "
"I型起源","Q15635667","distributor = [[福斯探照燈影業]] "
"心機掃描","Q300547","distributor = [[華納獨立影片公司"
"神奇四侠 (1994年电影)","Q2628001","distributor = New Horizons "
"马斯顿教授和神奇女侠","Q27204179","distributor = [[安納布爾納影業]] "
"不朽者 (電視劇)","Q66023741","distributor = [[HBO]] "
"邊緣禁地 (電影)","Q106329715","distributor = 獅門 "
"高年級姐妹會","Q48672553","distributor = [[派拉蒙影業]] "
"老井 (电影)","Q7085399","distributor = |runtime = 140 min. "
"洪水來臨前","Q26869689","distributor = [[國家地理頻道]] "
"喜歡你喜歡我","Q7748990","distributor = 延平電影工作室 "
"意 (電影)","Q5368751","distributor = Dendy Films "
"超人II","Q267672","distributor = [[华纳兄弟]] "
"金氏漂流记","Q485580","distributor = |released = {{Film date"
"HERO (2007年電影)","Q903097","distributor = [[東寶株式會社]] "
"黑暗正义联盟：天启星战争","Q86755534","distributor = {{link-en"
"魔幻廚房","Q1085332","distributor = {{HK}} 寰亞電影發行有限公司 "
"黑獄亡魂","Q271830","distributor = 英國：{{tsl"
"这时对，那时错","Q20652078","distributor = {{flagicon"
"神槍手與智多星","Q15912233","distributor = [[橙天娱乐集团]] "
"格林兄弟幻險記","Q707880","distributor = [[次元影業]]（北美，名义上）<br>[[博伟"
"拉斯維加斯 (電視劇)","Q752234","distributor = {{Plainlist"
"奔馳吧！小馬王","Q97289392","distributor = [[環球影業]] "
"世紀婚魘","Q112878296","distributor = {{tsl"
"男兒當入樽 (電影)",NA,"distributor = 希望工程電影有限公司 "
"血腥死亡营","Q886669","distributor = United Film Distribution Company<ref name=afi/> "
"玩命法則","Q3061599","distributor = [[二十世紀福斯]] "
"禁忌的遊戲","Q976558","distributor = | released = {{flagicon"
"火線赤子情","Q497262","distributor = [[開路影業]] "
"情迷索瑪莉","Q177374","distributor = [[二十世紀福斯]] "
"日本武尊 (电影)","Q8047992","distributor = [[東寶電影公司"
"婚外情事","Q17985420","distributor = | channel = [[Showtime電視網"
"雪人 (2017年電影)","Q22350825","distributor = [[環球影業]] "
"七夜怪譚","Q19866947","distributor = [[派拉蒙影業]] "
"反恐戰場","Q467582","distributor = [[環球影業]] "
"天上人間 (2002年電影)","Q1130664","distributor = [[Focus Features]]<br>[[USA Films]] "
"蚊子海岸 (電視劇)","Q105753321","distributor = | network = [[Apple TV+]] "
"職場之神","Q6402787","distributor = | channel = [[KBS第2頻道"
"塞尔玛游行","Q17183770","distributor = [[派拉蒙電影]] "
"弗兰西丝·哈","Q5478692","distributor = {{link-en"
"紐約愛未眠","Q16822530","distributor = [[RADiUS-TWC"
"超能計畫","Q57246586","distributor = [[Netflix]] "
"先生你哪位","Q389548","distributor = [[二十世紀福斯]] "
"冒牌伴郎生擒姊妹團","Q238866","distributor = [[新線影業]] "
"忠奸人 (電影)","Q738456","distributor = [[三星影業]] "
"燃烧的巴黎圣母院","Q106489375","distributor = {{plainlist"
"新年前夜 (電影)","Q1052260","distributor = [[華納兄弟]] "
"哥兒們","Q110863967","distributor = [[环球影业]] "
"搖滾啟示錄","Q816772","distributor = {{flagicon"
"永夜漂流","Q71767482","distributor = [[Netflix]] "
"美人们与流血事件","Q113445202","distributor = {{ubl"
"女巫也瘋狂2","Q109284173","distributor = [[Disney Platform Distribution]] "
"神奇海盗团","Q1137359","distributor = [[哥倫比亞電影公司]] "
"少年斯派维的奇异旅行","Q211222","distributor = [[高蒙电影公司"
"江湖悲劇","Q26846984","distributor = | released = 2016年9月1日：<br/>香港上映<br/>2016年11月25日：<br/>台灣上映 "
"夏令營奇幻島","Q30590402","distributor = [[華納兄弟電視公司]] "
"中國龍 (電影)","Q10874843","distributor = 长宏影视股份有限公司 "
"鬼來電完結篇","Q2067075","distributor = [[東寶]] "
"寻找幸福的赫克托","Q15922298","distributor = [[相对论传媒]]（美國）<br />[[娛藝]]（香港）<br>{{link-en"
"比得兔 (電影)","Q27964337","distributor = [[索尼影視娛樂]]<ref name=insight /> "
"擋不住的奇蹟","Q642410","distributor = [[20th Century Fox]] "
"戀戀銅鑼燒","Q19840877","distributor = 佳映娛樂（台灣）<br/>安樂影片（香港） "
"嚦咕嚦咕對對碰","Q5915141","distributor = [[世界創作室有限公司]] "
"青之炎","Q3276164","distributor = [[東寶株式會社"
"心有千千結","Q11072102","distributor = | released = 中華民國：{{film date"
"赤裸狂奔","Q97167105","distributor = [[新寶娛樂有限公司]] "
"別闖陰陽界","Q514348","distributor = [[Columbia Pictures]]<ref name=afi/> "
"割喉岛","Q1051496","distributor = [[米高梅]]<br />{{small"
"金翅雀 (電影)","Q48672402","distributor = 華納兄弟<ref name=insight/> "
"深海长眠","Q593615","distributor = [[Fine Line Features]] "
"新宿天鵝","Q43746194","distributor = [[索尼影視娛樂]] "
"晶兵總動員","Q1332263","distributor = {{plainlist"
"影子大亨","Q313998","distributor = {{Plainlist"
"千人斩","Q24905611","distributor = | released = {{flagicon"
"偷月迷情","Q878964","distributor = {{Plainlist"
"我老婆係賭聖","Q11074963","distributor = [[影王朝有限公司]] "
"電影版妖怪手錶：誕生的秘密喵！","Q21160200","distributor = {{flagicon"
"幸福百分百 (電影)","Q20899741","distributor = [[開路影業]] "
"魔法老师 (电影)","Q16156329","distributor = [[狮门影业"
"故園風雨後 (電影)","Q661141","distributor = {{Plainlist"
"天外封鎖線","Q171193","distributor = {{Plain list "
"魔誡英豪","Q471992","distributor = [[環球影業]] "
"天使聖戰","Q16962281","distributor = {{tsl"
"突然變異 (電影)","Q21057832","distributor = Filament Pictures(CJ ENM旗下) "
"你从未在此","Q27703176","distributor = [[頻道製片公司"
"別有洞天","Q967018","distributor = [[華特迪士尼影業"
"凱恩艦事變","Q5435430","distributor = [[哥倫比亞電影公司]] "
"貓頭鷹守護神","Q622763","distributor = [[華納兄妹]]電影公司 "
"武俠梁祝","Q2468872","distributor = [[美亞娛樂資訊集團有限公司]] "
"醒獅 (電影)","Q4185422","distributor = 美亞娛樂 "
"小熊维尼与跳跳虎","Q791085","distributor = [[Disney–ABC Domestic Television"
"邻家特工","Q847435","distributor = ''英国:'''<br />[[Momentum Pictures]]<br />[[Paramount Pictures]] <br />Tayangan Unggul "
"与梦露的一周","Q581859","distributor = [[Entertainment Film Distributors]]<br />[[The Weinstein Company]] "
"蝙蝠女孩 (電影)","Q109860581","distributor = [[HBO Max]] "
"鼠來寶3","Q303678","distributor = [[二十世紀福斯]] "
"末日戰地","Q104241071","distributor = [[Netflix]] "
"我的章鱼老师","Q99372651","distributor = Netflix "
"利益区域","Q115993222","distributor = [[A24 (公司)"
"謊言迷宮","Q17810636","distributor = | released = {{Film date"
"一切尽失","Q2837490","distributor = [[Lions Gate Entertainment"
"謀殺似水年華","Q23013681","distributor = | released = {{CHNMLD}}：{{film date"
"失控·幽靈飛車","Q25206700","distributor = [[华夏电影"
"天師捉姦",NA,"distributor = 嘉禾（香港）有限公司 (香港) "
"旗鼓相当","Q3118162","distributor = [[华纳兄弟]] "
"恨 (1995年電影)","Q466101","distributor = [[Canal+]] "
"愛你愛到殺死你","Q61463912","distributor = 天下電影製作有限公司 "
"魔劍少年","Q42048874","distributor = 二十世紀福斯 "
"天啟4騎士 (電影)","Q1578341","distributor = [[狮门娱乐]] "
"風流軍醫俏護士","Q494085","distributor = [[二十世紀福斯]] "
"畫中仙","Q28053563","distributor = | released = {{ROC}}：{{start date"
"火线狙击","Q427386","distributor = [[哥伦比亚电影公司]] "
"纸牌屋 (英国电视剧)","Q1055984","distributor = [[英国广播公司]] "
"雨月物語 (電影)","Q1076605","distributor = [[大映]] "
"奇異恩典 (電影)","Q456017","distributor = {{Plainlist"
"费马的房间","Q1188348","distributor = {{tsl"
"找我经纪人","Q21008333","distributor = {{Plainlist"
"誰在網路偷窺","Q151695","distributor = [[环球影业]]<br /> {{tsl"
"愛是最重要的事","Q1359224","distributor = {{ubl"
"仙履奇緣2：美夢成真","Q852391","distributor = [[博伟]] "
"愛到底","Q11073676","distributor = | released = {{film date"
"陰魂嚇機3D","Q5223232","distributor = | released = {{flagicon"
"天神魔煞","Q967683","distributor = Screen Gems<br />[[索尼影業]] "
"滿月酒 (電影)","Q19849937","distributor = [[華聯國際]] "
"南极物语","Q1316093","distributor = {{JPN}}[[角川映畫"
"絕地鬥士","Q1078365","distributor = 怒族影業 "
"最強囍事","Q4727755","distributor = | released = {{flagicon"
"大白鲨3","Q1199837","distributor = 环球影业 "
"含苞欲墜的每一天","Q10918525","distributor = | channel = [[公視HD]] "
"坏孩子的天空","Q670964","distributor = {{Flagicon"
"达芬奇恶魔","Q1026696","distributor = Tonto Films and Television Limited "
"小小的家","Q15689261","distributor = [[松竹]]<br>[[高先電影]]<br>傳影互動 "
"印度的女儿","Q19409509","distributor = Berta Film "
"長假 (公視人生劇展)","Q20062413","distributor = 財團法人公共電視文化事業基金會 "
"戀情告急","Q6691988","distributor = | released = {{HKG}}：{{film date"
"細雪 (1983年電影)","Q7749735","distributor = [[東寶]] "
"無主之作","Q28796230","distributor = [[華特迪士尼工作室電影]] "
"再见夏天","Q65334257","distributor = {{flagicon"
"氣蓋山河","Q596623","distributor = [[二十世紀福斯]] "
"美色殺人狂2","Q466533","distributor = 狮门娱乐 "
"俏皮女學生","Q5653032","distributor = | released = {{BHKG}}：{{film date"
"极致追击","Q28797348","distributor = 熙颐影业<br>[[IMR International]] "
"拜見岳父大人3","Q921985","distributor = [[Universal Studios]] (North America)<br />[[Paramount Pictures]] (International) "
"养家之人","Q19862858","distributor = {{Plainlist"
"約翰·葛里遜之造雨人","Q785351","distributor = [[派拉蒙影業]] "
"走投有路","Q7379628","distributor = [[寰宇影片發行有限公司]] "
"快乐的大脚2","Q816857","distributor = [[華納兄弟]] "
"豪情本色","Q430535","distributor = [[華納兄弟]] "
"劇場版美少女戰士R","Q636444","distributor = [[東映動畫]] "
"恩德培行動 (電影)","Q30597828","distributor = [[焦點影業]] "
"使徒保祿","Q48671585","distributor = [[索尼影視娛樂"
"精銳部隊","Q282781","distributor = | released = {{BRA}}2007年10月5日(里約熱內盧與聖保羅)<br />{{BRA}}2007年10月12日 (全國)<br />{{USA}}2008年1月25日<br />{{GER}}2008年2月11日(柏林影展) "
"千杯不醉","Q837823","distributor = {{flagicon"
"倒霉性爱，发狂黄片","Q105441000","distributor = | released = {{film date"
"暗黑天使","Q1166137","distributor = {{plainlist"
"水滸傳之英雄本色","Q11130278","distributor = 新寶娛樂有限公司 "
"王子復仇記 (電影)","Q1422824","distributor = 美國：[[华纳兄弟]]<br />國際：[[Carolco Pictures]] "
"文科恋曲","Q4137975","distributor = {{link-en"
"哈囉殭屍","Q10921935","distributor = [[立峰有限公司]] "
"強殖裝甲 (美國電影)","Q766745","distributor = [[新線影業]]（美國）<br>皇帝娛樂（{{lang"
"黑色代碼","Q19954385","distributor = {{link-en"
"弗兰兹","Q25395940","distributor = Mars Films {{small"
"金爆內幕","Q20649346","distributor = [[溫斯坦影業"
"萌牛費迪南","Q18740903","distributor = [[二十世紀福斯]] "
"放牛吃草","Q936194","distributor = [[博偉"
"桥之彼端","Q64691760","distributor = {{Plainlist"
"小羊肖恩大电影","Q15545272","distributor = [[通道影業]]<ref name=BBCSetFor2015>{{cite news"
"偷書賊 (電影)","Q14511981","distributor = [[二十世紀福斯]] "
"魔女之家 (電視劇)","Q29189276","distributor = | network = [[迪士尼頻道]] "
"紐約，紐約 (電影)","Q743367","distributor = [[聯美]] "
"夜驚魂 (電影)","Q110321409","distributor = 金公主娛樂有限公司 "
"辣手回春","Q3129966","distributor = | released = {{HK}}：{{film date"
"妻子2018","Q57590592","distributor = | channel = {{flagicon"
"時來運轉 (1985年電影)","Q7796835","distributor = [[嘉禾電影"
"竹夫人 (电影)","Q15946519","distributor = | released = {{film date"
"精靈變",NA,"distributor = | released = {{HKG-1959}}：{{film date"
"血迷宮","Q237222","distributor = Circle Films "
"全力扣殺","Q18922803","distributor = [[橙天嘉禾"
"克麗絲汀魅力","Q753449","distributor = 哥倫比亞影業 "
"豬殺令","Q86675328","distributor = {{Plainlist"
"五毒 (電影)","Q3828759","distributor = [[邵氏公司"
"救命緝約","Q73549328","distributor = {{Plainlist"
"香港小姐寫真",NA,"distributor = | studio = [[大榮電影製作有限公司]] "
"哥哥的情人",NA,"distributor = | released = {{film date"
"2012我愛HK喜上加囍","Q4185360","distributor = [[洲立影片發行（香港）"
"死亡日记 (1999年电影)","Q1423971","distributor = [[派發蒙影業]] "
"最後一戰4：航向黎明","Q1653800","distributor = [[Machinima公司"
"推倒白宮的男人","Q25136232","distributor = [[索尼經典電影]] "
"光豬六壯士","Q775970","distributor = [[福斯探照燈影業]] "
"醜娃娃大冒險","Q56417123","distributor = {{Plainlist"
"天才阿公","Q15440507","distributor = [[華納兄弟電視公司]] "
"愛的空間 (韓國電影)","Q3032184","distributor = White Lee Entertainment<br />韓脈電影 "
"高材生 (电影)","Q55605752","distributor = {{Plain list"
"乡下人的悲歌 (电影)","Q65090738","distributor = [[Netflix]] "
"玩命追緝：貝克街大劫案","Q790071","distributor = {{plainlist"
